name,phone,city,state,pincode,business_status,latitude,longitude,formatted_address,place_id,rating,user_ratings_total
Ayush Dharmkata,,Kashipur,Uttarakhand,244713,OPERATIONAL,29.2105504,79.0083543,"6265+598, Road, Kashipur, Gangapur Gosain, Uttarakhand 244713, India",ChIJn6VySwBDCjkREBBdD4aEeEE,5,1
Gava Dharam Kanta,,Rudrapur,Uttarakhand,263153,OPERATIONAL,28.973677,79.388359,"X9FQ+94X, 27, Kashipur Rd, Model Colony/ Bali Vihar, Dashmesh Nagar, Rudrapur, Jagatpura, Uttarakhand 263153, India",ChIJLVfq04x_oDkRTC8syvazTbo,5,2
Kainchi Dham Dharamkanta,,Haldwani,Uttarakhand,263139,OPERATIONAL,29.1842632,79.5011127,"Infront of Manglam Banquet Hall, Manpur West, Rampur Rd, Haldwani, Phool Chaur, Uttarakhand 263139, India",ChIJEYTnEpmFoDkR01bF4FrpXgk,5,1
Bharat Dharam Kanta,,Roorkee,Uttarakhand,247667,OPERATIONAL,29.8832546,77.8790278,"VVP9+F5F, Rampur, Roorkee, Uttarakhand 247667, India",ChIJt3UzaA61DjkRClwqKSInopY,3.9,449
Lakshmi Dharam kanta,,Barakhera,Uttarakhand,263152,OPERATIONAL,29.0335567,79.25885130000002,"27M5+CGH, Kashipur - Sitarganj Hwy, Barakhera, Uttarakhand 263152, India",ChIJ8wk63eZ9CjkR3rgfvNPvTgc,3.9,7
श्री हरि धर्म काँटा,,Rishikesh,Uttarakhand,249204,OPERATIONAL,30.0695675,78.24462919999999,"369V+RVC, NH 34, Malviya Nagar, Gumaniwala, Rishikesh, Uttarakhand 249204, India",ChIJI2AnZFA_CTkR1ZmRkH29T08,5,3
Teen paani dharamkanta,,Rudrapur,Uttarakhand,263153,OPERATIONAL,28.9746045,79.394396,"X9FV+RQR, Gandhi Colony, Rudrapur, Uttarakhand 263153, India",ChIJx9GGKu1_oDkRJ4_IwCEVc9k,3.8,160
Raj Laxmi Dharam Kaanta,,Bhurarani,Uttarakhand,263153,OPERATIONAL,28.9977245,79.38222449999999,"X9XJ+3VQ, Road, Bhurarani, Uttarakhand 263153, India",ChIJgR4JaQCAoDkRM-T20T0qDQc,4.2,17
Baba neem karoli dharam kanta,,Rudrapur,Uttarakhand,263153,OPERATIONAL,28.989773,79.425923,"XCQG+W93 oppo. green ply industries, Shimla Bahadur Rd, near Grace appartments, Rudrapur, Uttarakhand 263153, India",ChIJdXyMTK1_oDkR5lEN0NoCLVM,4.5,21
Rana Dharam Kanta,,Shankerpur Hakumatpur,Uttarakhand,248011,OPERATIONAL,30.3619382,77.843924,"9R6V+QHF, Shankerpur Hakumatpur, Uttarakhand 248011, India",ChIJT1EQFS8qDzkRWum1QKMzkZE,3.8,10
Radha Krishna Traders,079021 24025,Jwalapur,Uttarakhand,249403,OPERATIONAL,29.9103404,78.09902819999999,"307, shri ram enclave, Jwalapur, Haridwar, Uttarakhand 249403, India",ChIJK09N97ZJCTkR9jMwKj4Dy0E,5,5
Quality Computerised Dharmkanta,098081 55565,Roorkee,Uttarakhand,247667,OPERATIONAL,29.8905479,77.8696554,"VVR9+6V6, Dehradun Rd, Rampur, Roorkee, Uttarakhand 247667, India",ChIJ_VUdSm-0DjkRPVqNjZ2wo7w,5,2
Daraksha Dharam Kanta,,Mahuakheraganj,Uttarakhand,244713,OPERATIONAL,29.1360426,78.94296659999999,"Daraksha Dharam Kanta, Mahuakheraganj, Uttarakhand 244713, India",ChIJq2W4RABdCjkRSu8AIpynI2Q,5,5
Manchanda Dharamkanta and Service station,,Bahadarabad,Uttarakhand,249407,OPERATIONAL,29.9353789,78.04644909999999,"Sidcul bypass road salempur, chowk, Bahadarabad, Uttarakhand 249407, India",ChIJhZdDfA9JCTkRLTMoOHGmmL4,4,5
Perfect Traders,,Bhagwanpur,Uttarakhand,247661,OPERATIONAL,29.9429719,77.80736390000001,"WRV4+5WQ, Unnamed Road, Bhagwanpur, Makanpur Mahmood Alampur, Uttarakhand 247661, India",ChIJUQvBDUe3DjkRoN_B1WFCGKs,3,1
Om Dharam Kanta,073513 00003,Dehradun,Uttarakhand,248013,OPERATIONAL,30.3436049,78.08641209999999,"83VP+CHV, Unnamed Road, Raipur, Dehradun, Khalanga, Uttarakhand 248013, India",ChIJx07TN44pCTkRZycFErTPbH4,4.6,18
Shree Balaji Dharam Kanta,,Mundyaki,Uttarakhand,247656,OPERATIONAL,29.7395336,77.8512997,"PVQ2+RG7, Delhi - Haridwar Rd, Mundyaki, Uttarakhand 247656, India",ChIJe__MeS6tDjkRKOC28knxbF8,5,1
Vishwakarma Engineering Weighing System,098970 43863,Roorkee,Uttarakhand,247667,OPERATIONAL,29.9082897,77.8390123,"Opposite RIT College Puhana, Roorkee, Uttarakhand 247667, India",ChIJYf1t18O1DjkREdpRaIc9V24,,
JANTA DHARAM KANTA,099277 75778,Lakesri,Uttarakhand,247661,OPERATIONAL,29.9575344,77.7946864,"Chhutmalpur - Roorkee Rd, Lakesri, Sisona, Uttarakhand 247661, India",ChIJrVgtFPy3DjkR6Zq_pFVKFgM,3.5,4
Kissan Computerized Dharam Kanta,099270 11323,Nalheri,Uttarakhand,247668,OPERATIONAL,29.8884424,77.8183337,"VRQ9+98G, Nalheri, Uttarakhand 247668, India",ChIJRw5qkr62DjkR6Zh-lglmHys,4.1,17
Kisaan Dharam Kanta,,Rasoolpur Kalan,Uttar Pradesh,247662,OPERATIONAL,30.0644486,77.7798055,"3Q7H+QWX, Rasoolpur Kalan, Uttar Pradesh 247662, India",ChIJe1T_GBrPDjkR03ZYgZSOvp0,4.3,28
Raghav dharam kanta,098370 76820,Kashipur,Uttarakhand,244713,OPERATIONAL,29.1647834,79.0104145,"Bazpur Rd, near Cheema paper mill, Kashipur, Sand Khera, Uttarakhand 244713, India",ChIJn0JTePFDCjkRV3FjoS64k_Y,,
Babu Abdul Salam Dharam Kanta,095688 04350,Nagalia Narain,Uttar Pradesh,244601,OPERATIONAL,29.1952446,78.85245640000001,"5VW2+3XW, Nagalia Narain, Uttar Pradesh 244601, India",ChIJPZlFiJBFCjkRjSorEeK51Rc,4.5,15
Choudhary Dhram Kanta LAKSAR VILLAGE..,098376 58431,Laksar,Uttarakhand,247663,OPERATIONAL,29.7563249,78.0430724,"Laksar, Uttarakhand 247663, India",ChIJKfY_yaFRCTkRvPcmv8srY_c,4,39
Nirmal Traders (Jain Weighing Management System),094104 68111,Haridwar,Uttarakhand,249408,OPERATIONAL,29.9291477,78.1445248,"RK, Kankhal, Mission Rd, Gyan Lok Colony, Kankhal, Haridwar, Uttarakhand 249408, India",ChIJ95jJWLlHCTkRpydeAlOpAUQ,5,2
रघुवंशी धर्म कांटा पंतनगर,,Simla Bahadur,Uttarakhand,263153,OPERATIONAL,28.9895953,79.4241265,"XCQF+WJG, Simla Bahadur, Rudrapur, Uttarakhand 263153, India",ChIJpxTI9Q9_oDkR_ccUSlnPHFY,5,1
Dharam Kanta,,Dehradun,Uttarakhand,248001,OPERATIONAL,30.3034231,78.0113025,"8236+9G7, Saharanpur Rd, Niranjanpur, Dehradun, Uttarakhand 248001, India",ChIJoUiMiy4qCTkRmLrV4pSc5Gc,5,2
M.S. PUBLIC WEIGHBRIDGE,,Dehradun,Uttarakhand,248001,OPERATIONAL,30.3026698,78.0109038,"Sabji Mandi Rd, opposite NEW, near HOTEL VICEROY INN, Niranjanpur, Dehradun, Uttarakhand 248001, India",ChIJ8zVs898rCTkRCU-DGoz2vSs,,
Walia Dharamkanta,094563 55972,Dehradun,Uttarakhand,248001,OPERATIONAL,30.2844257,77.9920218,"GMS Rd, near Transport Nagar, Chandrabani, Dehradun, Sewla Khurd, Uttarakhand 248001, India",ChIJu1i4aTIrCTkRV5UIN5SaT1A,3.2,5
Gagan Dharm Kanta,099714 09402,Herbertpur,Uttarakhand,248142,OPERATIONAL,30.4353673,77.74692759999999,"Ambala - Dehradun Road, Herbertpur, Uttarakhand 248142, India",ChIJZ878-oklDzkRnR6cXUqptJs,4,7
Ashu dhram kanta,096759 11576,Kotdwar,Uttarakhand,246149,OPERATIONAL,29.7387992,78.4849407,"Balbhadrapur, Kotdwar, Uttarakhand 246149, India",ChIJ1aTpuKF9CTkR1G6BygGVzWw,,
Ravi Pathak Dharam Kata,098371 89728,Kelakhera,Uttarakhand,263152,OPERATIONAL,29.0912804,79.17410029999999,"Kelakhera Rd, opposite to Petrol Pump, Kelakhera, Uttarakhand 263152, India",ChIJ20eCUIBlCjkRNEBmozb1gms,,
Shiv Dharam Kaanta,099277 09717,Jagatpura,Uttarakhand,263153,OPERATIONAL,28.9740863,79.3856084,"X9FP+J6Q, National Highway 74, Dashmesh Nagar, Jagatpura, Uttarakhand 263153, India",ChIJDUkBrPR_oDkRGiA3hDueUb8,3,1
Swastik Dharamkata,,Dopaharia,Uttarakhand,243201,OPERATIONAL,28.8892871,79.510795,"VGQ6+P87, Dopaharia, Kichha, Uttarakhand 243201, India",ChIJC20fmqF7oDkRUfi9ThPzehE,4,6
Shri hari computerized dharam kanta,097192 74896,Haldwani,Uttarakhand,263139,OPERATIONAL,29.2360887,79.50596209999999,"bypass road, kathgaria, Bithoria no 1, Haldwani, Uttarakhand 263139, India",ChIJLW5mFq2boDkRxLDLp0vQ--o,4.5,2
Vishwakarma Dharmkanta,,Kichha,Uttar Pradesh,263148,OPERATIONAL,28.8863703,79.5636121,"H No 9, Madhopur, Uttam Nagar, Kichha - Sitarganj Rd, Kichha, Uttar Pradesh 263148, India",ChIJLYpkbNVloDkRi0ya0q0YQ9k,3,1
"Vishwa Karma Dharam Kanta, Amariya Chowk NH-125 Sitarganj",,Sitarganj,Uttarakhand,262405,OPERATIONAL,28.9169276,79.7021386,"Vishwa Karma Dharam Kanta, Mandi Rd, Sitarganj, Uttarakhand 262405, India",ChIJn9OYTaFnoDkRimfqEtf3Ono,1,1
PATANJALI WEIGHT BRIDGE,,Padartha Urf Dhanpura,Uttarakhand,247663,OPERATIONAL,29.8311885,78.1233535,"R4JF+F8H, Padartha Urf Dhanpura, Uttarakhand 247663, India",ChIJKaZtUrhFCTkRaxk82HsYIdg,,
DD Dharam Kanta,,Kashipur,Uttarakhand,244713,OPERATIONAL,29.1318579,78.9674374,"4XJ8+PXV, Kashipur, Uttarakhand 244713, India",ChIJ_3v58RBdCjkR2-ZugMFBOTY,5,3
Raman Scales,097190 30006,Rudrapur,Uttarakhand,263153,OPERATIONAL,28.9846866,79.4048409,"Awas Vikas, Rudrapur, Jagatpura, Uttarakhand 263153, India",ChIJSR416vZ_oDkRbisU501pVv8,5,3
Goel Plywood Trading,,Roorkee,Uttarakhand,247667,OPERATIONAL,29.849713,77.8560681,"Goel Dharam Kanta, chandapur, Paniyala, Roorkee, Uttarakhand 247667, India",ChIJ2eBHagmzDjkRaCFdrq1EDts,5,1
Vishwakarma weighing systems,063970 95974,Jhabrera,Uttarakhand,247665,OPERATIONAL,29.7427639,77.65651419999999,"face on tample, Saharanpur Rd, Bhagtowali, Jhabrera, Sakhan Kalan, Uttarakhand 247665, India",ChIJ4UIOgQKlDjkR6L-bBYiN7Bo,3,1
Kishan Dharam Kanta,,Bazpur,Uttarakhand,263401,OPERATIONAL,29.1770812,79.13805839999999,"54GQ+R6M, Bazpur, Keshowala, Uttarakhand 263401, India",ChIJMalDSABvCjkRSoqu5i6y0Ow,5,3
Laxmi Dharam Kanta,070372 98334,Dehradun,Uttarakhand,248002,OPERATIONAL,30.28338459999999,77.9919575,"W Canal Rd, Transport Nagar, Sewla Road, Subhash Nagar, Dehradun, Sewla Khurd, Uttarakhand 248002, India",ChIJF2hPMJW0p6sRac38gbJdm_Q,,
DAS WEIGH BRIDGE,093820 85375,Salua,West Bengal,721145,OPERATIONAL,22.2404757,87.2698295,"near, Demouli, Salua, West Bengal 721145, India",ChIJW306zPVBHToR08SCIVEx9Go,5,17
M. M. Weighbridge,,Eksara,West Bengal,711114,OPERATIONAL,22.6271704,88.2921385,"J7GR+VV6, Chamrail, Eksara, West Bengal 711114, India",ChIJTQe_9I6C-DkRL_Xo0LbVgVo,3.9,72
SRI KRISHNA WEIGH BRIDGE,098006 76178,Bardhaman,West Bengal,713101,OPERATIONAL,23.2334334,87.8375307,"6RMQ+92C, NH 19, Anjir Bagan, Bardhaman, West Bengal 713101, India",ChIJ21HK4I43-DkRkbpBTCy48nA,4,31
Biswas Weighbridge,098364 88488,Khastika,West Bengal,743377,OPERATIONAL,22.3925595,88.20579389999999,"Thakurpukur - Bibirhat - Bakhrahat - Raipur Rd, Chak Manik, Khastika, Raypur, West Bengal 743377, India",ChIJEZXiSuBiAjoRXdPJ1-kcqzE,4.3,55
LOTUS WEIGH BRIDGE,098309 98612,Kolkata,West Bengal,700009,OPERATIONAL,22.5791616,88.3772396,"17/4 # Canal West Road In between of Narkeldanga and Maniktala Police Station, Manicktala, Garpar, Kolkata, West Bengal 700009, India",ChIJC_eTg0N2AjoRwAdCmh9lwq8,4.1,125
Ma Kali Weighbridge,092314 72593,Howrah,West Bengal,711409,OPERATIONAL,22.623251,88.2898477,"N.H-6 711114, Pakuria - Laxmanpur Rd, Howrah, West Bengal 711409, India",ChIJx-h4uY-C-DkRQSUZ2rOAPU4,4.3,65
Maniktala Sincere Weigh Bridge,,Kolkata,West Bengal,700006,OPERATIONAL,22.5869837,88.3755418,"Hazi Zakaria Ln, Manicktala, Sahitya Parishad, Ward Number 15, Kolkata, West Bengal 700006, India",ChIJSYTcb0d2AjoR711WRacjVi0,4.6,29
Pallishree Weigh Bridge,,Mayna,West Bengal,722160,OPERATIONAL,22.9232924,86.9889934,"WXFQ+8H9, Mayna, Ramgar, West Bengal 722160, India",ChIJl03_63jJ9zkRj_NBdPPAm4E,4.4,10
TARAMA WEIGH BRIDGE ( KATA ),,Krishnanagar,West Bengal,741101,OPERATIONAL,23.3931413,88.48129949999999,"Muktinagar, Krishnanagar, West Bengal 741101, India",ChIJRdNELV0h-TkRd6I093UMZmM,4.4,13
Vivekananda Weigh Bridge,,Howrah,West Bengal,711107,OPERATIONAL,22.6046804,88.3202981,"BOSE COMPANY, 77/3, Benaras Rd, Monsatala, Kunjapara, Netajigarh, Dasnagar, Howrah, West Bengal 711107, India",ChIJGbCrsoZ5AjoRLIIRep02nko,3.8,36
Saheb Computerised Weigh Bridge (100 Tons),,Gangarampur,West Bengal,743398,OPERATIONAL,22.3359485,88.2685671,"87P9+9CG, Ayodhyanagar, Gangarampur, West Bengal 743398, India",ChIJU-J97wNlAjoRBnSQaJ6DWBk,5,1
SS Weighbridge,,Dankuni,West Bengal,712250,OPERATIONAL,22.724718,88.30889479999999,"Village, Post Jagannathpur, Bamunari, Dankuni, West Bengal 712250, India",ChIJuffJhgSF-DkRXzg3euurW3A,3.9,11
AJANTA WEIGH BRIDGE,,Bijna,West Bengal,743166,OPERATIONAL,22.9132799,88.4480947,"WC7X+869, Barrackpore - Kalyani Expy, Halisahar, Bijna, West Bengal 743166, India",ChIJ3Stb3VyV-DkRwVtWhfv4jcU,4.1,21
T.K WEIGHBRIDGE,,Banamalipur,West Bengal,713142,OPERATIONAL,23.2242067,87.66758380000002,"Banamalipur, Metedanga, West Bengal 713142, India",ChIJG5qHvzQv-DkRz3jXPm0-0O8,4.8,4
Diamond Weighbridge,,Naricha,West Bengal,713103,OPERATIONAL,23.23603,87.72527,"6PPG+C4, Naricha, West Bengal 713103, India",ChIJq2visEwx-DkRJ6Gg7XWMwik,5,1
Hindustan Computerised Weighbridge,089729 62551,Durgapur,West Bengal,713213,OPERATIONAL,23.5538032,87.2645651,"Benachity, Durgapur, West Bengal 713213, India",ChIJP-wfdIFt9zkRiD0SqR68slY,4.5,24
SADHUKHAN WEIGHT BRIDGE,085977 86622,Memari,West Bengal,713146,OPERATIONAL,23.1628132,88.10996899999999,"Purba, Hatpukur, GT Road, Memari, West Bengal 713146, India",ChIJVVVVIO9Z-DkRb4B8bCME69k,3.8,17
Biswanath Weigh Bridge,,Asansol,West Bengal,713305,OPERATIONAL,23.7158815,86.95667689999999,"PX84+9M3, NH 19, Gobindapur, Asansol, West Bengal 713305, India",ChIJ0zUSHWwf9zkRSFIrHiqoqow,4.6,8
FOUNDRY PARK WEIGH BRIDGE & PARKING,,Jala Bishwanathpur,West Bengal,711322,OPERATIONAL,22.5681086,88.1092096,"Jala Bishwanathpur, West Bengal 711322, India",ChIJWfEz_DKBAjoRsMAO9TIIO3I,5,1
Rahamaniya weigh bridge,099336 61199,Tengaerya,West Bengal,721122,OPERATIONAL,22.5448276,87.4501828,"GFV2+W3M, Chandrakona Town - Mugbasan - Neradauel - Keshpur - Medinipur Rd, Tengaerya, West Bengal 721122, India",ChIJ4zuAXo9WHToRmOHsSjhqLBw,4.3,12
Radhe Govind Weigh Bridge,,Howrah,West Bengal,711204,OPERATIONAL,22.6236329,88.3377501,"25/3, Netaji Subhas Rd, Patuapara, Liluah, Howrah, West Bengal 711204, India",ChIJJwU-y1Gd-DkRWmCws9IwTJI,4,146
SSB Weigh Bridge,,Finga Gachhi,West Bengal,711414,OPERATIONAL,22.6034697,88.1090538,"J435+9JM, Beldubi - Jadabbati Rd, Finga Gachhi, Fatik Gachhi, West Bengal 711414, India",ChIJsW25iZ6BAjoRiPhnQ3xhIOI,4.1,12
Tulsi Weigh Solutions Pvt Ltd,083350 69222,Kolkata,West Bengal,700019,OPERATIONAL,22.5404901,88.3586947,"Flat 3E, 3rd Floor, Annapurna Apartment, 68, Ballygunge Circular Rd, Beck Bagan, Ballygunge, Kolkata, West Bengal 700019, India",ChIJTUOQEiR3AjoRgtJrye9N0TU,3.3,10
Sanjay Weigh Bridge,,N/A,West Bengal,712138,OPERATIONAL,22.8649078,88.32337489999999,"V87F+X89, Delhi Rd, Nowapara, West Bengal 712138, India",ChIJe0ubtSyP-DkRK9T8zQUVIQc,4.2,21
MAA TARA WEIGH BRIDGE,,Lakshmanpur,West Bengal,711409,OPERATIONAL,22.6316872,88.2777759,"J7JH+M4V, Lakshmanpur, West Bengal 711409, India",ChIJs9MPCnyD-DkRTjuhWqmj2Ho,3.9,90
Jaiswal Weighing Bridge,,Kolkata,West Bengal,700023,OPERATIONAL,22.5367367,88.31696819999999,"G8P8+MQW, Babu Bazar, Khidirpur, Kolkata, West Bengal 700023, India",ChIJHRQkAud5AjoRcp42Bm5w2MQ,4.1,22
Saurav Weigh Bridge,,Jafarpur,West Bengal,700123,OPERATIONAL,22.78736,88.3914693,"Babanpur, Jafarpur, West Bengal 700123, India",ChIJ6_yIYhCa-DkRYWlzBnB8XCc,4.3,10
Laxmi Weigh Bridge,,Kolkata,West Bengal,743166,OPERATIONAL,22.9034476,88.4390955,"WC3Q+9JH, Barrackpore - Kalyani Expy, Barrackpore, Kolkata, Rajendrapur, West Bengal 743166, India",ChIJ64vtihSV-DkRsVP_HDN4ZEM,3.7,14
S.K COMPUTERISE WEIGH BRIDGE,,Sonthsal,West Bengal,731216,OPERATIONAL,24.0528559,87.6292397,"Panagarh - Morgram State Hwy., Sonthsal, Kapasdanga, West Bengal 731216, India",ChIJCbwg7zH5-TkRilJV4de6HDs,4.5,8
National Weighbridge & Smoke Examination Center,,Madhubati,West Bengal,712612,OPERATIONAL,22.8904641,87.6587869,"VMR5+5GM, Madhubati, West Bengal 712612, India",ChIJx3_EPIAZ-DkRWOoWdJO4gkE,4.3,10
PAWAN WEIGH BRIDGE,098301 62591,Kolkata,West Bengal,700054,OPERATIONAL,22.5810107,88.3958529,"127, A/3//7, Maniktala Main Rd, Kankurgachi, Kolkata, West Bengal 700054, India",ChIJA9vRtGd3AjoRVnzMh5eMGQM,4.9,9
Biswakarma Weight Bridge,,Kamat Chandrabandha,West Bengal,735301,OPERATIONAL,26.435397,88.90692340000001,"CWP4+5Q3, Kamat Chandrabandha, West Bengal 735301, India",ChIJv_11yz6D4zkR7KAgfOgqPTg,4.3,8
Nachiketa Weighbridge,,Jala Dhulagiri,West Bengal,711302,OPERATIONAL,22.5650475,88.18059120000001,"H58J+268, Sankrail Industrial Park, Poly Park, Dhulagori, Jala Dhulagiri, West Bengal 711302, India",ChIJp5PsFcx_AjoRVuqwpBGKZa4,3.8,67
Sasmal Weight Bridge or kurchi kanta,,Kurchi Binodbati,West Bengal,711226,OPERATIONAL,22.7314594,87.98354239999999,"PXJM+HCM, Kurchi Binodbati, West Bengal 711226, India",ChIJFyCtuehw-DkRwgNMK7VQK0w,4.2,19
Weigh Bridge,,Eora Chak,West Bengal,713125,OPERATIONAL,23.3752052,87.9108418,"9WG6+38P, Eora Chak, West Bengal 713125, India",ChIJX2YPcMm0-TkRShXYQ1J-tdU,4,10
TARAMA WEIGHBRIDGE,080176 50836,Howrah,West Bengal,711409,OPERATIONAL,22.6234593,88.2391122,"Amta Rd, Karuripara, Makardah, Howrah, West Bengal 711409, India",ChIJS-cwIdyB-DkR08pA3YQ_-fw,5,3
Durga Maa Computeries Weigh Bridge,,Hourbour,West Bengal,743503,OPERATIONAL,22.3980918,88.27783509999999,"Khariberia, Bishnupur, Dimond, Hourbour, West Bengal 743503, India",ChIJtwAd9RVlAjoRni-qMLpnBmw,4.7,3
Kalyani Weighbridge,,Dogachhia P,West Bengal,741234,OPERATIONAL,22.972969,88.49816009999999,"XFFX+57M, NH-34 Connector, Dogachhia P, Raghunathpur P, West Bengal 741234, India",ChIJW4o7Zya_-DkRgu8TZHX2b0c,4.6,5
Annadata Weigh Bridge,,Nandal,West Bengal,713424,OPERATIONAL,23.1273712,87.85069910000001,"Nandal, West Bengal 713424, India",ChIJMWIGz4A4-DkRFq_G1_KhsZc,5,1
"West Bengal Motor Vehicle Weighbridge, Khyrakuri",,Khayrakuri,West Bengal,731127,OPERATIONAL,23.95964,87.524821,"XG6F+2MH, Khayrakuri, West Bengal 731127, India",ChIJEwatB59X9zkR2bUO_kxnc9Q,3.3,3
"Patra Weigh Bridge (Computerized,100 ton)",,Gobindapur,West Bengal,722101,OPERATIONAL,23.2012388,87.07585399999999,"632G+F8Q, Gobindapur, West Bengal 722101, India",ChIJ1fjPKEyl9zkRwCDcfO7XM5A,4,11
Maa Tara Weigh Bridge,086705 39313,Bara Salabeltala,West Bengal,712221,OPERATIONAL,22.8778686,87.5647051,"Badanganj-Kamarpukur Rd, Bara Salabeltala, West Bengal 712221, India",ChIJo3F63ssd-DkRmsAVjJfshgY,5,1
Liluah Weigh Bridge,,Howrah,West Bengal,711204,OPERATIONAL,22.624186,88.3352814,"51, Netaji Subhas Rd, Liluah, Howrah, West Bengal 711204, India",ChIJNdCkO0Wd-DkR8NRFBhg4z9g,3.7,15
Singh Weigh Bridge,,Howrah,West Bengal,711204,OPERATIONAL,22.6163084,88.3470663,"J88W+GRG, Grand Trunk Rd, Liluah, Howrah, West Bengal 711204, India",ChIJHVlTR2Gd-DkRIfDyc9VcS4c,4.5,22
Tarama Weighbridge,,Mayapur,West Bengal,712413,OPERATIONAL,22.8568267,87.8484515,"VR4X+P9P, Mayapur, West Bengal 712413, India",ChIJ1w6YxjET-DkRsgemnsMZ0m0,3.7,23
Munshi Weigh Bridge,,Bujrukdighi,West Bengal,713423,OPERATIONAL,23.0666959,87.7913806,"Munshi Bhavan, Arambagh - Bardhaman Rd, Bujrukdighi, West Bengal 713423, India",ChIJsamnhrk--DkRFfArkGgyJn0,4.6,28
Star Weigh Bridge,,Howrah,West Bengal,711204,OPERATIONAL,22.6155245,88.3402936,"15/2/5, Belur Rd, Liluah, Howrah, West Bengal 711204, India",ChIJZ9Wy7V6d-DkRu4LL6RhzAuQ,4.1,19
Bisalakshi Weighbridge,081455 93399,Bardhaman,West Bengal,713101,OPERATIONAL,23.2198889,87.854552,"6V93+XR3, Sadarghat Rd, Bardhaman, West Bengal 713101, India",ChIJrUm0oqA3-DkR0tz-o6Vbe2A,5,1
BHOLEBABA WEIGHBRIDGE,,Metedanga,West Bengal,713142,OPERATIONAL,23.2249306,87.6661938,"colony, Metedanga, West Bengal 713142, India",ChIJgzUfCgAv-DkRQ8ASM1YgpMo,5,2
DASPUR WEIGHBRIDGE & EMISSION TESTING CENTER,,Daspur,West Bengal,721211,OPERATIONAL,22.6167029,87.7258348,"VILL - LAODA, PO + PS - DASPUR, DIST - PASCHIM MEDINIPUR, Daspur, West Bengal 721211, India",ChIJsaqqqicI-DkRFU3ece6_58s,3.9,52
Mittal Weigh Bridge,,Howrah,West Bengal,711202,OPERATIONAL,22.6175258,88.3503195,"109/A/6, Girish Ghosh Rd, near Mittal Weigh bridge, Vivekananda Colony, Liluah, Howrah, West Bengal 711202, India",ChIJD5_JeGSd-DkRvXxxoQu293o,3.8,14
Ganpati Weigh Bridge,,Bhandardaha,West Bengal,711411,OPERATIONAL,22.6190312,88.2242084,"Baruipara, Domjur, Bhandardaha, Howrah, West Bengal 711411, India",ChIJHV6erZWB-DkRBMomn_guZyE,5,1
Samita Weigh Bridge,096470 66314,Shridharpur,West Bengal,721632,OPERATIONAL,22.193504,87.91355899999999,"5WV7+CC3, Shridharpur, Nandakumar, West Bengal 721632, India",ChIJQ2enNhPrAjoR1C1LoU6NdZU,3.7,95
Topsia Computerised Weigh Bridge,033 2343 6154,Kolkata,West Bengal,700046,OPERATIONAL,22.5372339,88.38463879999999,"72/2, Topsia Rd S, Topsia, Kolkata, West Bengal 700046, India",ChIJPWfh_752AjoRSfo4xOk0i2g,5,1
Vishwanath Weighbridge,,Kolkata,West Bengal,700043,OPERATIONAL,22.526117,88.3076549,"G8G5+97R, Sonarpur Rd, Tikiapara, Mominpore, Kolkata, West Bengal 700043, India",ChIJ3bWYJjd5AjoR7WcQSX5JmO8,4,2
Biswakarma Weigh Bridge,099339 56638,Putimari,West Bengal,736135,OPERATIONAL,26.1549959,89.46701759999999,"Putimari, West Bengal 736135, India",ChIJ64wlUUbj4jkR-QgdV0jlUkU,4.2,5
SSKP WEIGH BRIDGE,062973 42803,Singur,West Bengal,711409,OPERATIONAL,22.8224772,88.23682720000001,"2no, Ratanpur moore, Malikpur, Singur, West Bengal 711409, India",ChIJnw0HI-eJ-DkRFPXBjdJRTiE,5,2
Royal Weighbridge,,Lachhipur,West Bengal,713304,OPERATIONAL,23.7122666,86.89674749999999,"PV6W+WM5, GT Rd, Lachhipur, West Bengal 713304, India",ChIJqx0jMBng9jkRkei_9RAbi1I,4,3
Ma Tara Weighbridge,,Joykrishnapur,West Bengal,722122,OPERATIONAL,23.127933,87.3167684,"48H8+5PC, Bishnupur - Joykrishnapur - Patrasayer Rd, Sonamukhi, Joykrishnapur, West Bengal 722122, India",ChIJhfBX5H-R9zkR-1pT8a7pKNA,4.2,5
Rocky computer weighbridge,,Keshabpur,West Bengal,713103,OPERATIONAL,23.2025013,87.8022335,"6R32+7V8, Keshabpur, West Bengal 713103, India",ChIJLdC5sqI3-DkRrL0s-7PXnZM,5,2
Technoweigh - Best Weighbridge Manufacturer,093130 51477,New Delhi,Delhi,110095,OPERATIONAL,28.6704126,77.3079593,"1st, Delhi State Industrial and Infrastructure Development Corporation, Shed No. 42, A-Block, Jhilmil Colony, New Delhi, Delhi 110095, India",ChIJhao5L3X7DDkRa8xMHBES4Us,4.5,8
SiyaRam WeighBridge,,New Delhi,Delhi,110064,OPERATIONAL,28.6243339,77.1192635,"A-24, Satguru Ram Singh Rd, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi, 110064, India",ChIJJ_AkvO8DDTkROhgwjttgVpY,4.6,11
Jyoti Weighing Systems Pvt. Ltd,011 4151 9020,New Delhi,Delhi,110001,OPERATIONAL,28.628928,77.226643,"1012-a, Indra Prakash, 21, Barakhamba Rd, New Delhi, Delhi 110001, India",ChIJee8tMTL9DDkRBv1TSSnY6JE,5,5
